#    L    TT             EE             BB             TE             PP             TP             EP          
   231   0.570354E+04   0.119809E+01   0.000000E+00   0.314848E+02   0.495458E-07   0.113109E-03   0.686502E-08
   232   0.569670E+04   0.124021E+01   0.000000E+00   0.331764E+02   0.493193E-07   0.112224E-03   0.221744E-07
   233   0.568921E+04   0.128423E+01   0.000000E+00   0.348723E+02   0.490978E-07   0.111358E-03   0.374042E-07
   234   0.568111E+04   0.133018E+01   0.000000E+00   0.365696E+02   0.488752E-07   0.110474E-03   0.524264E-07
   235   0.567267E+04   0.137810E+01   0.000000E+00   0.382704E+02   0.486563E-07   0.109568E-03   0.679390E-07
   236   0.566313E+04   0.142799E+01   0.000000E+00   0.399713E+02   0.484376E-07   0.108652E-03   0.834828E-07
   237   0.565325E+04   0.147990E+01   0.000000E+00   0.416733E+02   0.482214E-07   0.107810E-03   0.988296E-07
   238   0.564280E+04   0.153383E+01   0.000000E+00   0.433751E+02   0.480065E-07   0.106972E-03   0.113871E-06
   239   0.563172E+04   0.158981E+01   0.000000E+00   0.450768E+02   0.477928E-07   0.106106E-03   0.128887E-06
   240   0.561996E+04   0.164786E+01   0.000000E+00   0.467756E+02   0.475814E-07   0.105216E-03   0.144166E-06
   241   0.560789E+04   0.170801E+01   0.000000E+00   0.484735E+02   0.473703E-07   0.104361E-03   0.159231E-06
   242   0.559491E+04   0.177027E+01   0.000000E+00   0.501671E+02   0.471626E-07   0.103566E-03   0.174081E-06
   243   0.558140E+04   0.183466E+01   0.000000E+00   0.518572E+02   0.469540E-07   0.102724E-03   0.188621E-06
   244   0.556768E+04   0.190121E+01   0.000000E+00   0.535445E+02   0.467566E-07   0.101923E-03   0.203296E-06
   245   0.555288E+04   0.196990E+01   0.000000E+00   0.552239E+02   0.465436E-07   0.101021E-03   0.217946E-06
   246   0.553782E+04   0.204081E+01   0.000000E+00   0.568997E+02   0.463462E-07   0.100222E-03   0.232614E-06
   247   0.552209E+04   0.211385E+01   0.000000E+00   0.585658E+02   0.461390E-07   0.994290E-04   0.246661E-06
   248   0.550614E+04   0.218915E+01   0.000000E+00   0.602287E+02   0.459439E-07   0.986370E-04   0.260864E-06
   249   0.548887E+04   0.226663E+01   0.000000E+00   0.618771E+02   0.457402E-07   0.977782E-04   0.274885E-06
   250   0.547170E+04   0.234638E+01   0.000000E+00   0.635216E+02   0.455473E-07   0.969541E-04   0.289481E-06
   251   0.545373E+04   0.242833E+01   0.000000E+00   0.651538E+02   0.453469E-07   0.961720E-04   0.303392E-06
   252   0.543537E+04   0.251259E+01   0.000000E+00   0.667783E+02   0.451563E-07   0.954455E-04   0.317388E-06
   253   0.541638E+04   0.259902E+01   0.000000E+00   0.683877E+02   0.449592E-07   0.946333E-04   0.330932E-06
   254   0.539719E+04   0.268778E+01   0.000000E+00   0.699903E+02   0.447707E-07   0.938439E-04   0.344914E-06
   255   0.537686E+04   0.277876E+01   0.000000E+00   0.715739E+02   0.445768E-07   0.930176E-04   0.359064E-06
   256   0.535646E+04   0.287206E+01   0.000000E+00   0.731486E+02   0.443904E-07   0.922738E-04   0.372959E-06
   257   0.533549E+04   0.296759E+01   0.000000E+00   0.747077E+02   0.441996E-07   0.915582E-04   0.386395E-06
   258   0.531411E+04   0.306546E+01   0.000000E+00   0.762542E+02   0.440154E-07   0.907746E-04   0.400328E-06
   259   0.529206E+04   0.316551E+01   0.000000E+00   0.777810E+02   0.438276E-07   0.899729E-04   0.414088E-06
   260   0.526989E+04   0.326792E+01   0.000000E+00   0.792967E+02   0.436454E-07   0.892409E-04   0.428271E-06
   261   0.524672E+04   0.337255E+01   0.000000E+00   0.807899E+02   0.434607E-07   0.885203E-04   0.441898E-06
   262   0.522337E+04   0.347950E+01   0.000000E+00   0.822688E+02   0.432805E-07   0.878227E-04   0.455315E-06
   263   0.519964E+04   0.358866E+01   0.000000E+00   0.837286E+02   0.430987E-07   0.870510E-04   0.469021E-06
   264   0.517547E+04   0.370015E+01   0.000000E+00   0.851719E+02   0.429205E-07   0.862825E-04   0.482973E-06
   265   0.515068E+04   0.381380E+01   0.000000E+00   0.865905E+02   0.427417E-07   0.855808E-04   0.496717E-06
   266   0.512574E+04   0.392976E+01   0.000000E+00   0.879937E+02   0.425654E-07   0.849043E-04   0.510108E-06
   267   0.510007E+04   0.404792E+01   0.000000E+00   0.893719E+02   0.423892E-07   0.842096E-04   0.523158E-06
   268   0.507405E+04   0.416835E+01   0.000000E+00   0.907299E+02   0.422148E-07   0.834531E-04   0.536701E-06
   269   0.504779E+04   0.429091E+01   0.000000E+00   0.920660E+02   0.420414E-07   0.827166E-04   0.550238E-06
   270   0.502118E+04   0.441575E+01   0.000000E+00   0.933812E+02   0.418690E-07   0.820688E-04   0.563389E-06
   271   0.499394E+04   0.454270E+01   0.000000E+00   0.946686E+02   0.416984E-07   0.814064E-04   0.576300E-06
   272   0.496655E+04   0.467184E+01   0.000000E+00   0.959347E+02   0.415277E-07   0.807082E-04   0.588768E-06
   273   0.493905E+04   0.480323E+01   0.000000E+00   0.971818E+02   0.413657E-07   0.800414E-04   0.602032E-06
   274   0.491034E+04   0.493658E+01   0.000000E+00   0.983892E+02   0.411908E-07   0.792876E-04   0.614767E-06
   275   0.488188E+04   0.507220E+01   0.000000E+00   0.995811E+02   0.410308E-07   0.786827E-04   0.627446E-06
   276   0.485309E+04   0.520968E+01   0.000000E+00   0.100743E+03   0.408583E-07   0.780418E-04   0.638989E-06
   277   0.482406E+04   0.534950E+01   0.000000E+00   0.101884E+03   0.407002E-07   0.773659E-04   0.651422E-06
   278   0.479423E+04   0.549102E+01   0.000000E+00   0.102984E+03   0.405300E-07   0.766530E-04   0.662989E-06
   279   0.476471E+04   0.563481E+01   0.000000E+00   0.104069E+03   0.403717E-07   0.760065E-04   0.675418E-06
   280   0.473422E+04   0.578045E+01   0.000000E+00   0.105114E+03   0.402059E-07   0.753685E-04   0.686665E-06
   281   0.470379E+04   0.592822E+01   0.000000E+00   0.106137E+03   0.400492E-07   0.747760E-04   0.697783E-06
   282   0.467325E+04   0.607762E+01   0.000000E+00   0.107129E+03   0.398860E-07   0.740992E-04   0.708575E-06
   283   0.464246E+04   0.622922E+01   0.000000E+00   0.108096E+03   0.397309E-07   0.734301E-04   0.720114E-06
   284   0.461093E+04   0.638238E+01   0.000000E+00   0.109018E+03   0.395700E-07   0.727832E-04   0.731052E-06
   285   0.457966E+04   0.653759E+01   0.000000E+00   0.109922E+03   0.394165E-07   0.721894E-04   0.741891E-06
   286   0.454779E+04   0.669446E+01   0.000000E+00   0.110786E+03   0.392581E-07   0.715877E-04   0.751758E-06
   287   0.451581E+04   0.685329E+01   0.000000E+00   0.111622E+03   0.391062E-07   0.709495E-04   0.762338E-06
   288   0.448376E+04   0.701348E+01   0.000000E+00   0.112424E+03   0.389500E-07   0.702676E-04   0.772848E-06
   289   0.445165E+04   0.717567E+01   0.000000E+00   0.113200E+03   0.387995E-07   0.696824E-04   0.783383E-06
   290   0.441875E+04   0.733926E+01   0.000000E+00   0.113928E+03   0.386456E-07   0.691067E-04   0.793160E-06
   291   0.438612E+04   0.750462E+01   0.000000E+00   0.114633E+03   0.384967E-07   0.685073E-04   0.802895E-06
   292   0.435320E+04   0.767138E+01   0.000000E+00   0.115300E+03   0.383450E-07   0.678803E-04   0.812589E-06
   293   0.432006E+04   0.783989E+01   0.000000E+00   0.115934E+03   0.381976E-07   0.672374E-04   0.823139E-06
   294   0.428688E+04   0.800951E+01   0.000000E+00   0.116530E+03   0.380482E-07   0.666488E-04   0.833054E-06
   295   0.425373E+04   0.818081E+01   0.000000E+00   0.117100E+03   0.379021E-07   0.661358E-04   0.842481E-06
   296   0.421999E+04   0.835334E+01   0.000000E+00   0.117621E+03   0.377548E-07   0.655399E-04   0.851911E-06
   297   0.418633E+04   0.852732E+01   0.000000E+00   0.118113E+03   0.376102E-07   0.648930E-04   0.861860E-06
   298   0.415270E+04   0.870239E+01   0.000000E+00   0.118569E+03   0.374649E-07   0.643006E-04   0.872006E-06
   299   0.411887E+04   0.887894E+01   0.000000E+00   0.118990E+03   0.373217E-07   0.637519E-04   0.882126E-06
   300   0.408488E+04   0.905635E+01   0.000000E+00   0.119370E+03   0.371786E-07   0.632277E-04   0.891470E-06
   301   0.405111E+04   0.923504E+01   0.000000E+00   0.119720E+03   0.370368E-07   0.626804E-04   0.900743E-06
   302   0.401689E+04   0.941474E+01   0.000000E+00   0.120025E+03   0.368957E-07   0.620533E-04   0.910903E-06
   303   0.398266E+04   0.959555E+01   0.000000E+00   0.120294E+03   0.367552E-07   0.614619E-04   0.921279E-06
   304   0.394862E+04   0.977712E+01   0.000000E+00   0.120529E+03   0.366160E-07   0.609677E-04   0.931207E-06
   305   0.391446E+04   0.995979E+01   0.000000E+00   0.120728E+03   0.364768E-07   0.604620E-04   0.940569E-06
   306   0.388025E+04   0.101436E+02   0.000000E+00   0.120889E+03   0.363445E-07   0.599256E-04   0.950562E-06
   307   0.384603E+04   0.103272E+02   0.000000E+00   0.121005E+03   0.362017E-07   0.593296E-04   0.959849E-06
   308   0.381211E+04   0.105124E+02   0.000000E+00   0.121098E+03   0.360708E-07   0.587865E-04   0.970764E-06
   309   0.377738E+04   0.106977E+02   0.000000E+00   0.121126E+03   0.359298E-07   0.582623E-04   0.980121E-06
   310   0.374320E+04   0.108841E+02   0.000000E+00   0.121134E+03   0.358004E-07   0.578022E-04   0.989815E-06
   311   0.370916E+04   0.110704E+02   0.000000E+00   0.121103E+03   0.356611E-07   0.572600E-04   0.998405E-06
   312   0.367503E+04   0.112579E+02   0.000000E+00   0.121036E+03   0.355331E-07   0.567141E-04   0.100877E-05
   313   0.364083E+04   0.114449E+02   0.000000E+00   0.120918E+03   0.353954E-07   0.561645E-04   0.101808E-05
   314   0.360706E+04   0.116330E+02   0.000000E+00   0.120779E+03   0.352687E-07   0.556979E-04   0.102795E-05
   315   0.357270E+04   0.118209E+02   0.000000E+00   0.120580E+03   0.351327E-07   0.552187E-04   0.103617E-05
   316   0.353877E+04   0.120095E+02   0.000000E+00   0.120354E+03   0.350054E-07   0.547194E-04   0.104508E-05
   317   0.350512E+04   0.121976E+02   0.000000E+00   0.120094E+03   0.348730E-07   0.541686E-04   0.105388E-05
   318   0.347152E+04   0.123864E+02   0.000000E+00   0.119797E+03   0.347469E-07   0.536586E-04   0.106352E-05
   319   0.343770E+04   0.125745E+02   0.000000E+00   0.119445E+03   0.346162E-07   0.531991E-04   0.107172E-05
   320   0.340437E+04   0.127631E+02   0.000000E+00   0.119073E+03   0.344913E-07   0.527631E-04   0.107975E-05
   321   0.337085E+04   0.129513E+02   0.000000E+00   0.118649E+03   0.343623E-07   0.522601E-04   0.108737E-05
   322   0.333752E+04   0.131397E+02   0.000000E+00   0.118192E+03   0.342384E-07   0.517242E-04   0.109595E-05
   323   0.330461E+04   0.133271E+02   0.000000E+00   0.117702E+03   0.341112E-07   0.512209E-04   0.110412E-05
   324   0.327182E+04   0.135148E+02   0.000000E+00   0.117178E+03   0.339884E-07   0.507958E-04   0.111205E-05
   325   0.323882E+04   0.137016E+02   0.000000E+00   0.116598E+03   0.338628E-07   0.503694E-04   0.111869E-05
   326   0.320633E+04   0.138883E+02   0.000000E+00   0.115995E+03   0.337411E-07   0.498838E-04   0.112575E-05
   327   0.317387E+04   0.140741E+02   0.000000E+00   0.115350E+03   0.336171E-07   0.493551E-04   0.113314E-05
   328   0.314161E+04   0.142598E+02   0.000000E+00   0.114668E+03   0.334965E-07   0.488818E-04   0.114082E-05
   329   0.310968E+04   0.144440E+02   0.000000E+00   0.113951E+03   0.333742E-07   0.484690E-04   0.114746E-05
   330   0.307803E+04   0.146281E+02   0.000000E+00   0.113206E+03   0.332547E-07   0.480636E-04   0.115353E-05
   331   0.304626E+04   0.148110E+02   0.000000E+00   0.112406E+03   0.331339E-07   0.475891E-04   0.115949E-05
   332   0.301487E+04   0.149932E+02   0.000000E+00   0.111580E+03   0.330153E-07   0.470799E-04   0.116623E-05
   333   0.298383E+04   0.151741E+02   0.000000E+00   0.110720E+03   0.328960E-07   0.466183E-04   0.117298E-05
   334   0.295292E+04   0.153545E+02   0.000000E+00   0.109824E+03   0.327785E-07   0.462256E-04   0.117908E-05
   335   0.292230E+04   0.155331E+02   0.000000E+00   0.108890E+03   0.326608E-07   0.458230E-04   0.118422E-05
   336   0.289208E+04   0.157108E+02   0.000000E+00   0.107929E+03   0.325443E-07   0.453733E-04   0.118944E-05
   337   0.286184E+04   0.158872E+02   0.000000E+00   0.106923E+03   0.324281E-07   0.448898E-04   0.119549E-05
   338   0.283196E+04   0.160624E+02   0.000000E+00   0.105884E+03   0.323126E-07   0.444406E-04   0.120154E-05
   339   0.280252E+04   0.162365E+02   0.000000E+00   0.104822E+03   0.322023E-07   0.440502E-04   0.120769E-05
   340   0.277326E+04   0.164081E+02   0.000000E+00   0.103720E+03   0.320833E-07   0.436764E-04   0.121153E-05
   341   0.274431E+04   0.165794E+02   0.000000E+00   0.102587E+03   0.319741E-07   0.432684E-04   0.121666E-05
   342   0.271569E+04   0.167474E+02   0.000000E+00   0.101418E+03   0.318564E-07   0.427848E-04   0.122129E-05
   343   0.268754E+04   0.169151E+02   0.000000E+00   0.100233E+03   0.317483E-07   0.423559E-04   0.122734E-05
   344   0.265921E+04   0.170801E+02   0.000000E+00   0.989830E+02   0.316318E-07   0.419642E-04   0.123172E-05
   345   0.263153E+04   0.172442E+02   0.000000E+00   0.977248E+02   0.315247E-07   0.416036E-04   0.123638E-05
   346   0.260428E+04   0.174052E+02   0.000000E+00   0.964382E+02   0.314096E-07   0.412060E-04   0.123958E-05
   347   0.257725E+04   0.175655E+02   0.000000E+00   0.951212E+02   0.313036E-07   0.407678E-04   0.124495E-05
   348   0.255052E+04   0.177223E+02   0.000000E+00   0.937635E+02   0.311897E-07   0.403170E-04   0.124928E-05
   349   0.252434E+04   0.178782E+02   0.000000E+00   0.923955E+02   0.310847E-07   0.399746E-04   0.125416E-05
   350   0.249814E+04   0.180311E+02   0.000000E+00   0.909744E+02   0.309720E-07   0.396269E-04   0.125708E-05
   351   0.247253E+04   0.181827E+02   0.000000E+00   0.895386E+02   0.308680E-07   0.392486E-04   0.126077E-05
   352   0.244737E+04   0.183306E+02   0.000000E+00   0.880829E+02   0.307565E-07   0.388066E-04   0.126424E-05
   353   0.242256E+04   0.184775E+02   0.000000E+00   0.866013E+02   0.306535E-07   0.383889E-04   0.126930E-05
   354   0.239795E+04   0.186207E+02   0.000000E+00   0.850749E+02   0.305433E-07   0.380401E-04   0.127252E-05
   355   0.237391E+04   0.187623E+02   0.000000E+00   0.835434E+02   0.304397E-07   0.377309E-04   0.127565E-05
   356   0.235011E+04   0.189007E+02   0.000000E+00   0.819721E+02   0.303322E-07   0.373573E-04   0.127798E-05
   357   0.232670E+04   0.190373E+02   0.000000E+00   0.803804E+02   0.302294E-07   0.369315E-04   0.128165E-05
   358   0.230386E+04   0.191700E+02   0.000000E+00   0.787749E+02   0.301232E-07   0.365286E-04   0.128517E-05
   359   0.228141E+04   0.193011E+02   0.000000E+00   0.771484E+02   0.300211E-07   0.362063E-04   0.128882E-05
   360   0.225913E+04   0.194284E+02   0.000000E+00   0.754799E+02   0.299162E-07   0.358946E-04   0.129084E-05
   361   0.223747E+04   0.195536E+02   0.000000E+00   0.738054E+02   0.298151E-07   0.355560E-04   0.129276E-05
   362   0.221614E+04   0.196752E+02   0.000000E+00   0.721062E+02   0.297114E-07   0.351517E-04   0.129525E-05
   363   0.219518E+04   0.197947E+02   0.000000E+00   0.703850E+02   0.296110E-07   0.347488E-04   0.129869E-05
   364   0.217478E+04   0.199100E+02   0.000000E+00   0.686493E+02   0.295086E-07   0.344255E-04   0.130134E-05
   365   0.215479E+04   0.200231E+02   0.000000E+00   0.669022E+02   0.294089E-07   0.341452E-04   0.130313E-05
   366   0.213507E+04   0.201324E+02   0.000000E+00   0.651174E+02   0.293077E-07   0.338175E-04   0.130429E-05
   367   0.211587E+04   0.202391E+02   0.000000E+00   0.633242E+02   0.292089E-07   0.334361E-04   0.130611E-05
   368   0.209712E+04   0.203419E+02   0.000000E+00   0.615204E+02   0.291089E-07   0.330612E-04   0.130850E-05
   369   0.207878E+04   0.204421E+02   0.000000E+00   0.596955E+02   0.290108E-07   0.327246E-04   0.131115E-05
   370   0.206086E+04   0.205382E+02   0.000000E+00   0.578554E+02   0.289119E-07   0.324496E-04   0.131214E-05
   371   0.204348E+04   0.206314E+02   0.000000E+00   0.560111E+02   0.288146E-07   0.321732E-04   0.131256E-05
   372   0.202641E+04   0.207208E+02   0.000000E+00   0.541379E+02   0.287169E-07   0.318168E-04   0.131346E-05
   373   0.200977E+04   0.208072E+02   0.000000E+00   0.522543E+02   0.286203E-07   0.314245E-04   0.131543E-05
   374   0.199370E+04   0.208894E+02   0.000000E+00   0.503683E+02   0.285238E-07   0.310932E-04   0.131721E-05
   375   0.197800E+04   0.209687E+02   0.000000E+00   0.484683E+02   0.284279E-07   0.308433E-04   0.131798E-05
   376   0.196272E+04   0.210451E+02   0.000000E+00   0.465542E+02   0.283363E-07   0.305716E-04   0.131869E-05
   377   0.194800E+04   0.211156E+02   0.000000E+00   0.446355E+02   0.282374E-07   0.302455E-04   0.131782E-05
   378   0.193370E+04   0.211844E+02   0.000000E+00   0.427171E+02   0.281465E-07   0.298978E-04   0.131957E-05
   379   0.191967E+04   0.212481E+02   0.000000E+00   0.407582E+02   0.280486E-07   0.295419E-04   0.132040E-05
   380   0.190624E+04   0.213095E+02   0.000000E+00   0.388126E+02   0.279586E-07   0.292882E-04   0.132162E-05
   381   0.189325E+04   0.213654E+02   0.000000E+00   0.368693E+02   0.278617E-07   0.290558E-04   0.132003E-05
   382   0.188070E+04   0.214193E+02   0.000000E+00   0.349118E+02   0.277724E-07   0.287698E-04   0.131996E-05
   383   0.186858E+04   0.214674E+02   0.000000E+00   0.329460E+02   0.276765E-07   0.283945E-04   0.131970E-05
   384   0.185700E+04   0.215134E+02   0.000000E+00   0.309910E+02   0.275881E-07   0.280813E-04   0.132082E-05
   385   0.184570E+04   0.215543E+02   0.000000E+00   0.290062E+02   0.274931E-07   0.278195E-04   0.132058E-05
   386   0.183491E+04   0.215926E+02   0.000000E+00   0.270317E+02   0.274054E-07   0.275945E-04   0.132000E-05
   387   0.182467E+04   0.216252E+02   0.000000E+00   0.250692E+02   0.273114E-07   0.273230E-04   0.131798E-05
   388   0.181480E+04   0.216557E+02   0.000000E+00   0.230988E+02   0.272245E-07   0.269986E-04   0.131766E-05
   389   0.180534E+04   0.216805E+02   0.000000E+00   0.211164E+02   0.271314E-07   0.266736E-04   0.131753E-05
   390   0.179644E+04   0.217027E+02   0.000000E+00   0.191510E+02   0.270453E-07   0.264086E-04   0.131799E-05
   391   0.178782E+04   0.217200E+02   0.000000E+00   0.171723E+02   0.269531E-07   0.261876E-04   0.131602E-05
   392   0.177972E+04   0.217344E+02   0.000000E+00   0.151990E+02   0.268677E-07   0.259497E-04   0.131436E-05
   393   0.177212E+04   0.217432E+02   0.000000E+00   0.132429E+02   0.267764E-07   0.256615E-04   0.131232E-05
   394   0.176489E+04   0.217496E+02   0.000000E+00   0.112888E+02   0.266917E-07   0.253355E-04   0.131256E-05
   395   0.175810E+04   0.217506E+02   0.000000E+00   0.932055E+01   0.266014E-07   0.250549E-04   0.131144E-05
   396   0.175176E+04   0.217487E+02   0.000000E+00   0.737366E+01   0.265175E-07   0.248595E-04   0.131032E-05
   397   0.174581E+04   0.217418E+02   0.000000E+00   0.542920E+01   0.264280E-07   0.246562E-04   0.130719E-05
   398   0.174032E+04   0.217320E+02   0.000000E+00   0.348748E+01   0.263434E-07   0.243742E-04   0.130512E-05
   399   0.173525E+04   0.217168E+02   0.000000E+00   0.156510E+01   0.262562E-07   0.240635E-04   0.130335E-05
   400   0.173063E+04   0.216987E+02   0.000000E+00  -0.347420E+00   0.261722E-07   0.237980E-04   0.130293E-05
   401   0.172638E+04   0.216759E+02   0.000000E+00  -0.226843E+01   0.260859E-07   0.235839E-04   0.130093E-05
   402   0.172256E+04   0.216497E+02   0.000000E+00  -0.416847E+01   0.260026E-07   0.233986E-04   0.129801E-05
   403   0.171918E+04   0.216188E+02   0.000000E+00  -0.605296E+01   0.259173E-07   0.231678E-04   0.129435E-05
